time_s,v_mean,v_std,user00,user01,user02,user10,user11,user12
20,-0.196160436,0.121293122,-0.077874526,-0.280618012,-0.361034364,-0.09994401,-0.05606753,-0.301424176
21,-0.191354388,0.149217962,-0.095012292,-0.2138879,-0.24893406,-0.105007827,-0.010505922,-0.474778324
22,-0.140932073,0.123004419,-0.09303914,-0.278842509,-0.10393101,-0.163190931,0.076663598,-0.283252448
23,-0.075897718,0.162780049,-0.121091932,-0.197890699,-0.111604765,-0.063950077,0.266973257,-0.227822095
24,-0.085322201,0.138867588,-0.126521975,-0.156621382,-0.127874553,-0.116139784,0.218432307,-0.203207821
25,-0.143293128,0.114433821,-0.086054444,-0.311891943,-0.218074143,-0.046913106,0.019822223,-0.216647357
26,-0.136228448,0.09400455,-0.134001166,-0.01478631,-0.132309005,-0.087616071,-0.123418182,-0.325239956
27,-0.087683378,0.108504307,-0.127960742,-0.234331131,-0.182072639,0.038262017,0.063042,-0.083039775
28,-0.124863764,0.158552117,-0.130125582,-0.458500534,-0.095056057,-0.052088384,0.045179427,-0.058591451
29,-0.120219262,0.055697474,-0.128930256,-0.090669289,-0.166128621,-0.101510704,-0.029899802,-0.204176903
30,-0.133668085,0.128690871,-0.125446022,-0.115612641,-0.227821141,-0.082405567,0.083616659,-0.334339797
31,-0.156052463,0.177511627,-0.131902874,-0.482167155,-0.121549368,-0.031689141,0.081678942,-0.250685185
32,-0.121462921,0.121976332,-0.131408125,-0.26536876,-0.138211876,-0.063585505,0.105892584,-0.236095846
33,-0.166220535,0.127339031,-0.130823731,-0.318953872,-0.315297186,-0.128273219,0.055131011,-0.15910621
34,-0.119986142,0.143197875,-0.125388131,-0.361112744,-0.138377011,0.06319607,0.038415737,-0.196650773
35,-0.103733642,0.118591179,-0.125639409,-0.323884219,-0.057974312,,-0.008137047,-0.003033221
36,-0.14223574,0.091090305,-0.129985645,-0.237935901,-0.200967535,,0.025347076,-0.167636693
37,-0.196151481,0.13638748,-0.121170133,-0.342852175,-0.216209084,-0.127432063,0.014218278,-0.383463711
38,-0.156560983,0.092617977,-0.121805087,-0.259153455,-0.173096418,-0.120205835,0.003439035,-0.268544137
39,,,,,,,,
40,-0.138561195,0.07238267,-0.121152982,-0.09872508,-0.206411466,-0.143454745,-0.019461054,-0.24216184
41,-0.121561113,0.075538562,-0.13104409,-0.192435682,-0.078233242,-0.104011297,0.003825437,-0.227467805
42,-0.040742537,0.04306811,-0.12457183,-0.038793761,-0.044576291,-0.008098658,0.014160519,-0.042575199
43,-0.100985524,0.101952376,-0.122832716,-0.112395242,-0.285339683,-0.117575124,0.010131817,0.022097806
44,-0.183322208,0.155307972,-0.101287723,-0.501910627,-0.190088794,-0.013828736,-0.096428096,-0.196389273
45,-0.151668499,0.123865356,-0.091483518,-0.315599918,-0.221702218,,0.049704976,-0.179261819
46,-0.10831838,0.08416196,-0.092225119,-0.138509855,-0.174711272,,0.047248971,-0.183394626
47,-0.143998723,0.118550084,-0.096718222,-0.317223787,-0.145709649,-0.143694296,0.067950539,-0.228596926
48,-0.138117084,0.068840627,-0.093608782,-0.243014753,-0.201139674,-0.146372214,-0.035259377,-0.109307706
49,-0.147856163,0.101553823,-0.096407026,-0.273278564,-0.288172841,-0.135148391,-0.006240219,-0.08788994
50,-0.075380902,0.104156159,-0.096327841,-0.102010399,-0.199721724,-0.177630842,0.076595843,0.04680955
51,-0.139852855,0.088016536,-0.093820319,-0.316821873,-0.144072279,-0.145224527,-0.030068327,-0.109109804
52,-0.180708351,0.122278575,-0.108491451,-0.422476351,-0.242405355,-0.155052602,-0.062972188,-0.09285216
53,-0.192938954,0.074917577,-0.151205093,-0.339725316,-0.175032735,-0.100886509,-0.223513097,-0.167270973
54,-0.178223439,0.081255083,-0.137974262,-0.349531382,-0.107918218,-0.132966965,-0.142754227,-0.198195577
55,-0.13450767,0.074936482,-0.110336944,-0.048910681,-0.156503767,-0.166435763,-0.055847753,-0.26901111
56,-0.16911792,0.111202424,-0.113692939,-0.383556455,-0.227690339,-0.062872007,-0.06749773,-0.159398049
57,-0.236346612,0.131044697,-0.12254037,-0.415759623,-0.237721711,-0.021183323,-0.292839199,-0.328035444
58,-0.191265513,0.074039023,-0.123442084,-0.337364525,-0.19747971,-0.12789689,-0.144177735,-0.217232138
59,-0.175576342,0.079594119,-0.127328038,-0.34317854,-0.199682042,-0.123448148,-0.137778312,-0.122042969
60,-0.147246889,0.097570449,-0.128373504,0.000650395,-0.261624098,-0.051013958,-0.194152787,-0.248967379
61,-0.119274139,0.108405554,-0.122397959,-0.009458754,-0.238133162,0.019465765,-0.090216205,-0.274904519
62,-0.175893112,0.119787089,-0.111899689,-0.378365993,-0.255684793,-0.003038071,-0.110020459,-0.196349666
63,-0.141905262,0.075957802,-0.111431956,-0.279133826,-0.111609459,-0.154894561,-0.052456509,
64,-0.123636203,0.101842986,-0.110305309,-0.345292747,-0.105193987,-0.074036255,-0.041606899,-0.065382019
65,-0.176483201,0.079946577,-0.093063563,-0.140325055,-0.277992398,-0.183656394,-0.08276549,-0.281096309
66,-0.140937518,0.070652211,-0.107870042,-0.273932606,-0.138795555,-0.171882018,-0.045577426,-0.107567459
67,-0.14737079,0.103901877,-0.082116842,-0.277869016,-0.306299508,-0.100589886,-0.071023181,-0.046326306
68,-0.142544651,0.053260919,-0.126412079,-0.156835169,-0.218172729,-0.136728719,-0.043396439,-0.173722774
69,-0.155629329,0.077984187,-0.142627731,-0.244118571,-0.236140579,-0.140931755,-0.008138895,-0.161818445
70,-0.13590903,0.08611195,-0.118995205,-0.191183686,-0.266207486,-0.102105498,0.014995907,-0.151958212
71,-0.153239399,0.094189043,-0.121360391,-0.277891606,-0.267416328,-0.098612979,-0.009797022,-0.144358069
72,-0.184952588,0.098872587,-0.11268796,-0.323520213,-0.26589787,-0.23732239,-0.035077874,-0.135209218
73,-0.130464058,0.071514049,-0.131241366,-0.226250619,-0.160225078,-0.188164026,-0.05191097,-0.024992291
74,-0.152592212,0.061050296,-0.115332216,-0.092840984,-0.155898929,-0.218989968,-0.086835608,-0.245655566
75,-0.185874934,0.066070027,-0.116153419,-0.211393476,-0.234044343,-0.20394887,-0.080543146,-0.26916635
76,-0.169983407,0.063769828,-0.131348938,-0.242756367,-0.242301732,-0.197692379,-0.066754535,-0.13904649
77,-0.180482775,0.075277934,-0.115117639,-0.309551418,-0.226982415,-0.171737164,-0.076444671,-0.183063343
78,-0.163439137,0.081213678,-0.117998749,-0.333178997,-0.148222953,-0.176218286,-0.081562102,-0.123453736
79,-0.171305165,0.080634376,-0.113425568,-0.338719219,-0.180486828,-0.174889356,-0.104766592,-0.115543425
80,-0.182801448,0.099739501,-0.114567444,-0.386920601,-0.148127973,-0.182071343,-0.072910666,-0.192210659
81,-0.07170364,0.097042011,-0.127030596,-0.126995131,-0.096730039,-0.192270488,0.091041699,0.021762714
82,-0.204711466,0.122738607,-0.119147062,-0.438366801,-0.243540078,-0.201375276,-0.041848358,-0.183991224
83,-0.195134243,0.132148423,-0.119008586,-0.45410049,-0.169530481,-0.159619853,-0.027981911,-0.240564138
84,-0.158959309,0.077220652,-0.125633851,-0.144217655,-0.210013598,-0.167316079,-0.027371582,-0.279203087
85,-0.143516267,0.148745717,-0.114849523,-0.24987793,-0.202928707,-0.181657612,0.168023795,-0.279807627
86,-0.119753713,0.154858589,-0.112618327,-0.359416157,-0.078406274,-0.161037803,0.163756981,-0.170800701
87,-0.151339975,0.102804049,-0.108934581,,-0.228044927,-0.164601058,0.020519095,-0.275638402
88,-0.115661376,0.073007509,-0.121762425,-0.079137027,,-0.1376701,-0.008604463,-0.231132865
89,-0.121895449,0.044313327,-0.139238313,-0.127993524,-0.162510991,-0.14677687,-0.026336472,-0.128516525
90,-0.092181568,0.096036592,-0.140572786,0.022928052,-0.178879455,-0.1497574,0.060410224,-0.167218044
91,-0.121013306,0.069128794,-0.129172191,-0.000277117,-0.174297899,-0.145943597,-0.067562401,-0.208826631
92,-0.158778459,0.144723984,-0.125391424,-0.405223161,-0.118008792,-0.163344517,0.082126126,-0.222828984
93,-0.142961203,0.092719475,-0.11865662,-0.185336754,-0.177192092,-0.143636927,0.03620287,-0.269147694
94,-0.151227921,0.108081289,-0.118433416,-0.287091613,-0.065380469,-0.153950289,0.005336914,-0.287848651
95,-0.140297454,0.057185146,-0.118028775,-0.110082313,-0.176912457,-0.161464572,-0.047068905,-0.228227705
96,-0.1208422,0.110872515,-0.121104613,-0.057616014,-0.151407391,-0.167414993,0.068666063,-0.296176255
97,-0.115357158,0.123591462,-0.12590766,-0.14602308,-0.201992184,-0.143067256,0.149805859,-0.224958628
98,-0.161093079,0.130303473,-0.108523145,-0.292094946,-0.177275389,-0.156716749,0.080998495,-0.312946737
99,-0.132763484,0.099061811,-0.091160178,-0.201165497,-0.262584567,-0.169066519,0.052266411,-0.124870554
100,-0.139031865,0.12982549,-0.114372641,-0.321599334,-0.097822189,-0.189549521,0.101034045,-0.211881548
101,-0.118890491,0.085377852,-0.117964268,-0.185765401,-0.101867691,-0.058996122,0.008527279,-0.257276744
102,-0.108108041,0.137866837,-0.131850928,-0.266418964,-0.144348472,0.012160126,0.125072256,-0.243262261
103,-0.149329302,0.136366091,-0.12034364,-0.392401427,-0.191869348,-0.145787403,0.071557924,-0.117131919
104,-0.111845711,0.110165549,-0.102917001,-0.187529966,-0.238222122,-0.000961322,0.062248342,-0.203692198
105,-0.120196928,0.064942457,-0.108178765,-0.183817416,-0.144146532,-0.062739581,-0.018752407,-0.203546867
106,-0.151502038,0.09436095,-0.114225194,-0.268921077,-0.256621957,-0.115595102,0.009065449,-0.162714347
107,-0.160050651,0.147479834,-0.127092928,-0.348610789,-0.299143225,-0.045116875,0.080074936,-0.220415026
108,-0.160814016,0.099771021,-0.116160363,-0.198508531,-0.221220583,-0.14866592,0.020554919,-0.300883621
109,-0.157970548,0.113821974,-0.116704583,-0.263245493,-0.238314718,-0.149758592,0.066875562,-0.246675462
110,-0.102494025,0.083459144,-0.152486607,-0.171343073,-0.169777125,-0.09341158,0.070500873,-0.098446637
111,-0.137585167,0.0757291,-0.110011756,-0.262439311,-0.160468519,-0.127388388,-0.007147875,-0.158055156
112,-0.118017403,0.106880308,-0.106755778,-0.06688711,-0.166172773,-0.077283651,0.02814972,-0.319154829
113,-0.231536399,0.155689165,-0.087550759,-0.504081368,-0.24883613,-0.143352821,-0.060074646,-0.345322669
114,-0.161061212,0.072657691,-0.139282659,-0.057981398,-0.19532463,-0.174694985,-0.109392717,-0.289690882
115,-0.174849723,0.105884426,-0.140723661,-0.15768519,-0.264923841,-0.138180465,-0.005939018,-0.341646165
116,-0.216083607,0.181132396,-0.126761377,-0.491789848,-0.211797595,-0.103046566,0.039445546,-0.4025518
117,-0.153119991,0.114996406,-0.144896388,-0.248411655,-0.099577621,-0.086824238,0.007127453,-0.346137494
118,-0.161141779,0.153238916,-0.121020839,-0.258565396,-0.280963063,-0.027844805,0.080665231,-0.359121799
119,-0.156001174,0.137550441,-0.11514543,-0.122253865,-0.292726487,-0.090930343,0.052024301,-0.366975218
120,-0.1003812,0.108857766,-0.11862947,-0.116804838,-0.246629328,0.033690989,0.045590911,-0.199505463
121,-0.040083473,0.096726622,-0.129191935,-0.118692502,-0.112828672,-0.039097641,0.143094376,0.016215537
122,-0.122948727,0.121768633,-0.115349025,-0.216102511,-0.245083719,-0.021240089,0.08712855,-0.227045566
123,-0.126668861,0.113314198,-0.12866199,-0.28840524,-0.23959586,-0.048389051,0.051008731,-0.105969757
124,-0.182821485,0.154386082,-0.132424191,-0.447483033,-0.301167101,-0.008120682,-0.021918613,-0.18581529
125,-0.143379452,0.097483679,-0.128437191,-0.087393716,-0.298726112,-0.069035694,-0.028910737,-0.24777326
126,-0.108099234,0.111926271,-0.120846465,-0.122822762,-0.275967628,-0.097031295,0.076171979,
127,-0.133802112,0.160995019,-0.12242122,-0.366368562,-0.309283763,-0.017586,0.100426883,-0.08758001
128,-0.211257046,0.165263621,-0.127554417,-0.408999622,-0.348017901,-0.108157963,0.05947357,-0.334285945
129,-0.161412332,0.143744598,-0.122950733,-0.102581099,-0.332859188,-0.085750103,0.042668514,-0.367001384
130,-0.126330222,0.164302317,-0.127109647,-0.148858756,-0.277005196,0.065939099,0.089943677,-0.360890508
131,-0.151216496,0.125709155,-0.13284874,-0.258287132,-0.261368513,-0.038505454,0.056882136,-0.273171276
132,-0.212415187,0.111971356,-0.121120483,-0.317912519,-0.354258478,-0.226725996,-0.024947841,-0.229525805
133,-0.159089907,0.115257804,-0.138934448,-0.205020115,-0.352596134,-0.095842779,0.027490828,-0.189636797
134,-0.202272816,0.153624858,-0.110860854,-0.321677744,-0.363119125,-0.064426154,0.014032999,-0.367586017
135,-0.157453372,0.14934674,-0.122495264,-0.26591295,-0.36933431,-0.060152452,0.092780873,-0.219606131
136,-0.140007318,0.135416352,-0.119166851,-0.262835473,-0.362020582,-0.101169646,0.041607305,-0.03645866
137,-0.189480176,0.180405855,-0.108796164,-0.33484152,-0.353595704,-0.044068296,0.093128443,-0.388707817
138,-0.169878313,0.167669759,-0.111869872,-0.390701979,-0.315700263,-0.054201033,0.10449034,-0.251287073
139,-0.194371747,0.186653368,-0.117038578,-0.481539875,-0.327176183,-0.15326798,0.12343277,-0.210640639
140,-0.17404406,0.153697904,-0.110320508,-0.438599586,-0.271297544,-0.169776529,0.059603065,-0.113873258
141,-0.168486498,0.148227741,-0.104459301,-0.468007714,-0.193411872,-0.129496574,0.017591838,-0.133135363
142,-0.078195844,0.095159737,-0.107485473,-0.151258051,-0.191870183,-0.01976354,0.099044427,-0.097842246
143,-0.193554152,0.134794178,-0.10223788,-0.398153305,-0.340357721,-0.154279575,-0.007833458,-0.158462971
144,-0.211028993,0.156893104,-0.127625078,-0.393135756,-0.34088707,-0.220152885,0.084420592,-0.268793762
145,-0.158726899,0.125093444,-0.106840789,-0.164306477,-0.403117031,-0.139414787,0.017514478,-0.156196788
146,-0.23286551,0.195034576,-0.10986945,-0.523836732,-0.388581127,-0.097121045,0.045637876,-0.323422581
147,-0.143489535,0.120610441,-0.109242335,-0.112642676,-0.343356043,-0.165331468,0.062232625,-0.192597315
148,-0.155169158,0.119579721,-0.13496834,-0.25865829,-0.248717487,-0.073292047,0.057710089,-0.273088872
149,-0.13229694,0.163485765,-0.134854749,-0.345673859,-0.185024887,-0.272779047,0.137903705,0.006647196
150,-0.174548232,0.148342688,-0.111154795,-0.285914034,-0.406197935,-0.201332688,0.063185431,-0.105875373
151,-0.145821981,0.141425432,-0.102742881,-0.178945571,-0.362807453,-0.119219869,0.107159361,-0.218375474
152,-0.100186748,0.120259392,-0.128991187,-0.105465174,-0.175384939,-0.264539659,0.125545785,-0.052285317
153,-0.186515744,0.10812375,-0.111836806,-0.364843398,-0.267966956,-0.221497148,-0.057889048,-0.095061108
154,-0.118472533,0.118991772,-0.116148219,-0.206101537,-0.295515478,-0.111250088,0.090727083,-0.072546959
155,-0.167208762,0.091251301,-0.10764192,-0.156412631,-0.337875277,-0.165632412,-0.039445672,-0.196244657
156,-0.143165007,0.092630694,-0.112584978,-0.296645403,-0.239954203,-0.100229099,-0.063696995,-0.04587936
157,-0.128133424,0.093207623,-0.132719934,-0.077760756,-0.208905697,-0.040449429,-0.024162855,-0.284801871
158,-0.117501715,0.064365273,-0.130736232,-0.094423711,-0.207589149,-0.059654612,-0.027446646,-0.185159937
159,-0.172779003,0.163734811,-0.115952358,-0.473620325,-0.271755546,-0.073343247,0.043275721,-0.14527826
160,-0.111706029,0.118723853,-0.092417538,-0.256687194,-0.247651547,-0.018087018,0.076753572,-0.132146448
161,-0.118728449,0.116353342,-0.131848574,-0.231746316,-0.249313295,-0.132788613,0.101432204,-0.0681061
162,-0.15327936,0.13705425,-0.121769696,-0.380855769,-0.262940198,-0.140049636,0.042675205,-0.056736063
163,-0.149854445,0.109119506,-0.145412087,-0.299858689,-0.265661627,-0.125225887,0.027169403,-0.09013778
164,-0.205851696,0.090304366,-0.093811125,-0.355702698,-0.2562702,-0.173657671,-0.111605763,-0.244062722
165,-0.145999325,0.072611127,-0.116656244,-0.245049953,-0.180460945,-0.126581565,-0.014724359,-0.192522883
166,-0.193119093,0.119945874,-0.116949528,-0.372974843,-0.323536366,-0.118510172,-0.033129152,-0.193614498
167,-0.162226478,0.118510577,-0.113876075,-0.207250893,-0.397000909,-0.133819208,-0.019689333,-0.101722449
168,-0.103935352,0.079209729,-0.101961061,-0.137931928,-0.147737086,-0.148131356,0.068793647,-0.156644329
169,-0.159739745,0.068742843,-0.105418622,-0.215724528,-0.271876246,-0.160078913,-0.062796608,-0.142543554
170,-0.112439585,0.101984966,-0.110855505,-0.09885329,-0.110958681,-0.143960416,0.069798216,-0.279807836
171,-0.140640022,0.089604359,-0.105855614,-0.249377251,-0.166820943,-0.197578877,0.035047017,-0.159254462
172,-0.096572317,0.0906384,-0.09696722,-0.091485232,-0.208971709,-0.149059013,0.063621588,
173,-0.09847766,0.140326828,-0.121345937,-0.336288095,-0.201665774,0.017122108,0.081528902,-0.030217167
174,-0.17533897,0.122721094,-0.121963039,-0.235217512,-0.257159054,0.041709919,-0.135207072,-0.344197065
175,-0.134293579,0.125787057,-0.105719909,-0.259410858,-0.348394424,-0.021973077,-0.022050072,-0.048213135
176,-0.146933883,0.109263218,-0.100978583,-0.179823294,-0.313067913,-0.005063254,-0.039731439,-0.242938817
177,-0.165826912,0.149757643,-0.09716107,-0.365190864,-0.374996454,-0.00521075,-0.028829601,-0.123572737
178,-0.14699693,0.142039595,-0.094711527,-0.328569204,-0.341135234,-0.010036048,0.022119325,-0.129648894
179,-0.13231003,0.110699734,-0.088170633,-0.250526369,-0.310428679,-0.088282615,0.005475219,-0.061927106
180,-0.155054327,0.100580574,-0.094157547,-0.259563237,-0.303774208,-0.053739797,-0.040466454,-0.178624719
181,-0.175130897,0.131831016,-0.091312975,-0.356510818,-0.361747921,-0.088289186,-0.041008208,-0.111916274
182,-0.105543659,0.10691365,-0.090886414,-0.061260033,-0.334968686,-0.045775373,-0.005073618,-0.095297828
183,-0.180195409,0.20855838,-0.117498845,-0.550055802,-0.234141499,-0.06538637,0.06610547,
184,-0.200393412,0.218417473,-0.105048537,-0.518386126,-0.385357201,-0.070869923,0.077694729,
185,-0.21853908,0.262608551,-0.135402337,-0.5478127,-0.507456303,0.011114405,0.086861536,
186,-0.259764673,0.230048772,-0.143176779,-0.547618866,-0.510017514,-0.140366301,0.042356096,
187,-0.226437492,0.178262339,-0.133471698,-0.442009747,-0.49223879,-0.14395608,0.001697998,-0.148646638
188,-0.165197679,0.147450221,-0.112347022,-0.390134662,-0.286535621,-0.071712673,0.064404838,-0.194860935
189,-0.188265342,0.168882764,-0.13630265,-0.390680403,-0.447286814,-0.09121871,0.000665214,-0.064768687
190,-0.195763403,0.169605165,-0.141191423,-0.419064105,-0.439273685,-0.070596337,-0.0098897,-0.094565168
191,-0.106951714,0.111917159,-0.123986676,-0.311522096,-0.174623996,-0.022967149,0.008102592,-0.01671296
192,-0.121565113,0.155137036,-0.138794571,-0.435934007,-0.043773789,0.018600218,0.01626597,-0.145754501
193,-0.158652812,0.091654307,-0.138717681,-0.282204419,-0.231558442,-0.043871287,-0.043092843,-0.2124722
194,-0.191292094,0.194386989,,-0.554545403,-0.202774897,-0.057098795,-0.000634529,-0.141406849
195,-0.17408368,0.161467024,-0.12864159,-0.340631366,-0.30292365,0.032926049,0.029389698,-0.334621221
196,-0.137768107,0.099644525,-0.134561285,-0.139701635,-0.312524319,-0.006559845,-0.042768572,-0.190492988
197,-0.194131424,0.150062791,-0.106346518,-0.215999752,-0.412586004,0.074832797,-0.245751143,-0.258937925
198,-0.146806985,0.134378313,-0.139480636,-0.126474455,-0.40013963,0.021294028,-0.034998294,-0.20104292
199,-0.161676685,0.114216691,-0.111751705,-0.32915169,-0.282959044,-0.083965778,-0.164793521,0.002561629
200,-0.180743347,0.148918745,-0.137755737,-0.3977018,-0.303343087,-0.020250726,0.017861072,-0.243269801
201,-0.189161604,0.179512228,-0.110052794,-0.518149137,-0.250424445,0.002447974,-0.00440456,-0.254386663
202,-0.174976,0.124711771,-0.125924766,-0.320338458,-0.351281464,-0.023685876,-0.049314637,-0.179310799
203,-0.176972881,0.114252116,-0.109074205,-0.306535989,-0.2559295,-0.054219801,-0.034880441,-0.30119735
204,-0.170737254,0.075168125,-0.12226519,-0.260429025,-0.202241287,-0.067724213,-0.11023663,-0.261527181
205,-0.195327348,0.141742964,-0.155282363,-0.371684939,-0.248640299,-0.110416397,0.047169499,-0.333109587
206,-0.161533096,0.158405116,-0.117974937,-0.467054635,-0.245720804,0.013985882,-0.038400237,-0.114033848
207,-0.18091407,0.106930381,-0.123454735,-0.368017942,-0.237989962,-0.121531814,-0.029484544,-0.205005422
208,-0.152406028,0.083843449,-0.118948936,-0.217455924,-0.189039811,-0.099952549,-0.016829066,-0.272209883
209,-0.174656353,0.118538559,-0.120819837,-0.288523763,-0.374273181,-0.117046952,-0.024297964,-0.122976422
210,-0.114696047,0.081268185,-0.140761584,-0.248374015,-0.139658108,-0.018448751,-0.010139402,-0.130794421
211,-0.172318627,0.112369566,-0.134488717,-0.334923834,-0.28811118,-0.115838706,0.004424457,-0.164973781
212,-0.148557292,0.084929101,-0.134552523,-0.166823179,-0.277671427,-0.075419158,-0.021191534,-0.215685934
213,-0.167911004,0.091749075,-0.150774255,-0.304828882,-0.258179724,-0.065891564,-0.054416854,-0.173374742
214,-0.109439211,0.061299048,-0.134266168,-0.097759292,,-0.075365409,-0.02864724,-0.211157948
215,-0.136495611,0.074460994,-0.120163828,-0.289956778,-0.112809747,-0.108864501,-0.046455566,-0.140723243
216,-0.151734571,0.072135597,-0.102414653,-0.279635876,-0.194041148,-0.144653022,-0.049476523,-0.140186206
217,-0.208616584,0.134231295,-0.119341359,-0.398737103,-0.363985151,-0.040964615,-0.101788908,-0.226882368
218,-0.227637425,0.106851021,-0.130511761,-0.354213208,-0.290678322,-0.110812679,-0.127711073,-0.351897508
219,-0.198636348,0.075863922,-0.136883169,-0.261246622,-0.22957468,-0.111289412,-0.135119021,-0.317705184
220,-0.160300973,0.060067157,-0.11460039,-0.114333168,-0.192778051,-0.116986006,-0.143502355,-0.279605865
221,-0.218255607,0.114843522,-0.113374084,-0.424102932,-0.198927909,-0.098871306,-0.164940089,-0.309317321
222,-0.14221894,0.072403735,-0.108065099,-0.262439907,-0.221629888,-0.092301473,-0.071036026,-0.097841248
223,-0.162411655,0.121623076,-0.104086891,-0.42735377,-0.165712759,-0.090585381,-0.078327328,-0.108403802
224,-0.190545298,0.069883109,-0.153321058,-0.296287715,-0.193051666,-0.16491431,-0.081126913,-0.254570127
225,-0.125629761,0.113856444,-0.141208977,-0.247442603,-0.272778511,0.049051501,-0.118122563,-0.023277413
226,-0.156958375,0.102706357,-0.134358644,-0.293812066,-0.267280847,0.011592414,-0.098106936,-0.159784168
227,-0.173078529,0.085950439,-0.167597756,-0.314720333,-0.244207084,-0.053421687,-0.106727198,-0.151797116
228,-0.15067726,0.125555546,-0.12580958,-0.332961082,-0.248543143,0.058561184,-0.071437523,-0.183873415
229,-0.148276866,0.096320258,-0.143202007,-0.269287169,-0.284379601,-0.034981925,-0.076479971,-0.081330523
230,-0.152157277,0.115503852,-0.144671038,-0.107391655,-0.339573443,0.019900024,-0.091301337,-0.249906212
231,-0.140817883,0.083058398,-0.146877155,-0.132794544,-0.216490924,0.007912293,-0.105424672,-0.251232296
232,-0.188647811,0.104374475,-0.151297942,-0.247098446,-0.336547315,-0.036311354,-0.092756793,-0.267875016
233,-0.161854481,0.107132199,-0.141702935,-0.173071578,-0.357057363,-0.095201418,-0.042239111,
234,-0.218200911,0.146605684,-0.133823276,-0.414201289,-0.374144793,-0.114550263,-0.054284934,
235,-0.183066739,0.10157192,-0.165033281,-0.256849855,-0.345179737,-0.057830695,-0.066477403,-0.207029462
236,-0.224176144,0.118273004,-0.147671327,-0.406703562,-0.333262235,-0.076062799,-0.124798849,-0.25655809
237,-0.205119714,0.081821025,-0.151183769,-0.291588515,-0.330723107,-0.121031612,-0.213886231,-0.12230505
238,-0.191604393,0.099302666,-0.150371209,-0.322358102,-0.333326012,-0.092680961,-0.15497829,-0.095911786
239,-0.167176883,0.085683045,-0.136083961,-0.263338447,-0.300600648,-0.119357079,-0.126452267,-0.057228897
240,-0.12270961,0.125805111,-0.122105151,-0.114314422,-0.378041655,-0.084752232,-0.075729713,0.038685512
241,-0.172579375,0.104545807,-0.119358182,-0.325212359,-0.311690152,-0.082962498,-0.075988486,-0.120264575
242,-0.136540602,0.085228367,-0.127012879,0.025098994,-0.237342924,-0.146207139,-0.11556533,-0.218214333
243,-0.136847381,0.07884404,-0.136910573,-0.262586534,-0.218796372,-0.065377936,-0.082455292,-0.05495758
244,-0.167318818,0.106589107,-0.133169159,-0.358824849,-0.247213602,-0.14676933,-0.054418113,-0.063517854
245,-0.147726089,0.064409688,-0.114278212,-0.240215153,-0.229254544,-0.082148328,-0.083216846,-0.13724345
246,-0.162346684,0.080445965,-0.123656645,-0.289326221,-0.20805195,-0.053939614,-0.090222538,-0.208883137
247,-0.139869847,0.048412889,-0.131252676,-0.185938641,-0.205791399,-0.056891609,-0.115056604,-0.144288152
248,-0.174553171,0.070145615,-0.128010854,-0.302328855,-0.21287322,-0.089208752,-0.128359094,-0.186538249
249,-0.144166896,0.056221015,-0.126091093,-0.239201099,-0.180739447,-0.057503145,-0.116635412,-0.144831181
250,-0.165274752,0.061407312,-0.19754383,-0.207897246,-0.162501931,-0.129224792,-0.052875612,-0.241605103
251,-0.122760241,0.078345618,-0.182508975,-0.228645086,-0.168102548,0.005164195,-0.09065114,-0.07181789
252,-0.105726791,0.130495171,-0.193211541,-0.325139433,-0.143881947,0.068228647,-0.023715768,-0.016640704
253,-0.180339566,0.101607072,-0.181409135,-0.313477725,-0.113570049,-0.191333175,-0.005915914,-0.276331395
254,-0.169055166,0.106641814,-0.200291827,-0.323094666,-0.052175868,-0.202801585,-0.009552103,-0.226414949
255,-0.175969924,0.055642493,-0.178075403,-0.268723756,-0.127671123,-0.154273167,-0.104988113,-0.222087979
256,-0.156933948,0.065766351,-0.189819425,-0.273498565,-0.084315717,-0.142228097,-0.08192198,-0.169819906
257,-0.152396128,0.068971706,-0.196307272,-0.279802978,-0.101357818,-0.13418217,-0.067922875,-0.134803653
258,-0.136235747,0.060297052,-0.169853643,-0.232096493,-0.162614465,-0.048300792,-0.082782984,-0.121766105
259,-0.155954587,0.088096895,,-0.26186204,-0.207575262,-0.025280666,-0.081339315,-0.203715652
260,-0.152533541,0.110584472,-0.170160219,-0.313281596,-0.267394781,-0.047127221,-0.007241048,-0.109996378
261,-0.178352592,0.055960285,-0.185241908,-0.288087904,-0.198714852,-0.137131244,-0.129887149,-0.131052494
262,-0.155042546,0.091645177,-0.206630632,-0.304908425,-0.16353792,-0.014410898,-0.081524879,-0.159242526
263,-0.155327932,0.070126483,-0.211326361,-0.19906643,-0.151113868,-0.119243845,-0.022237469,-0.228979617
264,-0.140673326,0.053343778,-0.201392114,-0.194121122,-0.119580328,-0.136748821,-0.040890913,-0.151306659
265,-0.152136375,0.064220445,-0.183099911,-0.26537618,-0.149033621,-0.132377073,-0.051455181,-0.131476283
266,-0.175772316,0.076914494,-0.18225868,-0.294927925,-0.151799142,-0.12763162,-0.057002734,-0.241013795
267,-0.193903701,0.077734837,-0.175285935,-0.287004948,-0.204660952,-0.155348778,-0.059768688,-0.281352907
268,-0.198551523,0.083660518,-0.177705422,-0.337714821,-0.222590804,-0.171626553,-0.056489896,-0.225181639
269,-0.167299415,0.046594553,-0.185939014,-0.23478204,-0.145318493,-0.159172416,-0.084488228,-0.194096297
