,00_v,01_v,02_v,10_v,11_v,12_v,00_a,01_a,02_a,10_a,11_a,12_a,v_mean,a_mean,v_std,a_std
933,-0.131738827,-0.072263584,-0.175892547,-0.12217918,-0.121495485,-0.19046706,0.383861691,0.208824635,0.429745436,0.365298003,0.212269634,0.371619552,-0.135672781,0.328603159,0.042518979,0.094191901
934,-0.131435588,-0.247195005,-0.187385917,-0.179838166,-0.125206441,-0.079347178,0.377758116,0.462401628,0.378638804,0.255120665,0.133352354,0.365562201,-0.158401383,0.328805628,0.0587581,0.116370172
935,-0.147457942,-0.214925319,-0.140106916,-0.153680041,-0.152827695,-0.039422568,0.372682393,0.436722904,0.414952159,0.296731293,0.178165048,0.355730593,-0.141403414,0.342497398,0.056789315,0.094142496
936,-0.127723336,-0.426595539,-0.167164996,-0.131158695,-0.169594854,-0.119251341,0.371200055,0.513207674,0.381764412,0.330625087,0.157249689,0.236912578,-0.190248127,0.331826583,0.11769532,0.123636856
937,-0.126552328,-0.367330641,-0.307214379,-0.112461641,-0.169849813,-0.106600702,0.390370727,0.326971442,0.358603954,0.376290441,0.19135423,0.295513004,-0.198334917,0.323183966,0.111505891,0.073141015
938,-0.12963675,-0.255051881,-0.213137269,-0.122956216,-0.132024527,-0.143011242,0.388925016,0.332329303,0.298865259,0.422677308,0.199067265,0.331179559,-0.165969648,0.328840618,0.054790552,0.077682361
939,-0.121726617,-0.300930351,-0.185197294,-0.077437535,-0.150962383,-0.123198614,0.392279059,0.313250422,0.345209897,0.484850079,0.187703758,0.338441491,-0.159908799,0.343622451,0.077734999,0.097545035
940,-0.129985869,-0.224841505,-0.212486655,-0.148754433,-0.144080997,-0.124257579,0.374519974,0.179886729,0.214421868,0.265656322,0.224577799,0.304813057,-0.16406784,0.260645958,0.043400995,0.070573025
941,-0.113011435,-0.234803259,-0.197445124,-0.17441085,-0.100978971,-0.15762502,0.392896712,0.307502985,0.308872998,0.246126011,0.146537438,0.323736012,-0.163045777,0.287612026,0.050688706,0.08349924
942,-0.116133362,-0.398937523,-0.141780525,-0.152821064,-0.076965943,-0.103466585,0.391418993,0.361652106,0.295107245,0.251686186,0.079442441,0.438991457,-0.1650175,0.303049738,0.117761231,0.128393952
943,-0.123001799,-0.351698726,-0.287139326,-0.184996516,-0.095725149,-0.064576223,0.367698252,0.273517013,0.353708297,0.2437336,0.158270881,0.338472575,-0.184522957,0.289233436,0.113609158,0.080257909
944,-0.135825217,-0.384578437,-0.255532652,-0.195112497,-0.174864262,-0.102160797,0.35931474,0.332060754,0.38077575,0.246519744,0.166026145,0.361940593,-0.20801231,0.307772954,0.101108355,0.084088177
945,-0.114251256,-0.164407849,-0.233908802,-0.177390426,-0.105542332,-0.11631313,0.367870063,0.249136835,0.347436458,0.282280385,0.300494194,0.391207099,-0.151968966,0.323070839,0.049728281,0.054558238
946,-0.110834301,-0.263169438,-0.262743175,-0.144583747,-0.103338808,-0.362053365,0.411661774,0.143668577,0.338981926,0.286149561,0.192667633,0.311197698,-0.207787139,0.280721195,0.104105148,0.098015185
947,-0.137572482,-0.263328582,-0.228250742,-0.163135096,-0.16715911,-0.188121662,0.362268507,0.170638531,0.339250028,0.282053232,0.174804047,0.422197551,-0.191261279,0.291868649,0.046532263,0.10264888
948,-0.14818272,-0.277069896,-0.17960085,-0.203840375,-0.126745477,-0.115025893,0.358810216,0.288129866,0.373144448,0.257924736,0.205002978,0.321215421,-0.175077535,0.300704611,0.059859371,0.063547666
949,-0.138551399,-0.215688497,-0.195954233,-0.195039153,-0.120488927,-0.01181988,0.370542794,0.255634576,0.421198308,0.285922259,0.329456657,0.412870109,-0.146257015,0.345937451,0.075454563,0.067494665
950,-0.13478893,-0.182458356,-0.243557721,-0.192837268,-0.13453503,-0.183606133,0.370436192,0.419137418,0.368134677,0.286421776,0.326672554,0.479741663,-0.178630573,0.375090713,0.040800195,0.068071261
951,-0.12809445,-0.337040752,-0.123714387,-0.168154389,-0.140359312,-0.218957394,0.391455084,0.281898558,0.312726557,0.291798055,0.310193837,0.284490228,-0.186053447,0.31209372,0.08189453,0.040958151
952,-0.149694458,-0.098530859,-0.143887803,-0.144776121,-0.083413675,-0.264873624,0.370361626,0.337105215,0.303789437,0.297356844,0.317703903,0.466591358,-0.147529423,0.348818064,0.063728925,0.063428369
953,-0.122417361,0.086690769,-0.233560532,-0.173329636,-0.172234371,-0.291413367,0.380329609,0.179174453,0.283334374,0.277032852,0.21091187,0.397771657,-0.151044083,0.288092469,0.130227127,0.087752092
954,-0.136523187,-0.117066473,-0.235029966,-0.128094748,-0.113524765,-0.089285925,0.365316629,0.252191186,0.257124275,0.323543727,0.202048063,0.43162474,-0.136587511,0.305308103,0.050820172,0.084492814
955,-0.121543854,-0.387056768,-0.304406285,-0.141720623,-0.129722789,-0.140068531,0.37973845,0.390769631,0.341522008,0.298033744,0.209581569,0.449567378,-0.204086475,0.344868797,0.113024981,0.08341694
956,-0.11398302,-0.386582255,-0.122017577,-0.11083056,-0.162493497,-0.210576415,0.397489995,0.345811576,0.329151034,0.314574778,0.201454729,0.312878311,-0.184413887,0.316893404,0.106118182,0.064544412
957,-0.123536944,-0.260007411,-0.223128647,-0.112792045,-0.087883055,-0.125428274,0.379217982,0.41895172,0.359849036,0.305057436,0.162057355,0.25239265,-0.155462729,0.31292103,0.069017955,0.094154554
958,-0.125382408,-0.234712005,-0.215996146,-0.153319612,-0.075110748,-0.148345143,0.36084035,0.304903269,0.36885792,0.314066648,0.190485463,0.280258179,-0.15881101,0.303235305,0.058811557,0.064784634
959,-0.144583195,-0.130697846,-0.108448803,-0.144053638,-0.067980513,-0.212448031,0.381656051,0.035473406,0.337749928,0.276528955,0.193174839,0.262765706,-0.134702004,0.247891481,0.047721184,0.122575852
960,-0.125133693,-0.192724332,-0.127097368,-0.155817673,-0.02072889,-0.032397915,0.350350082,0.221388772,0.325293124,0.288298428,0.371086746,0.215965673,-0.108983312,0.295397138,0.068482313,0.065543116
961,-0.146126032,-0.179704115,-0.226806849,-0.127811089,-0.04410113,-0.140379846,0.405359894,0.288542092,0.243742913,0.29758054,0.511653781,0.298612207,-0.144154844,0.340915238,0.060648338,0.099154035
962,-0.135809675,-0.299438149,-0.184376284,-0.140248641,-0.035373095,-0.023202997,0.403934628,0.243209213,0.134203434,0.302253187,0.259901017,0.403792441,-0.13640814,0.291215653,0.101900264,0.103381806
963,-0.130769342,-0.228496492,-0.186169282,-0.136630908,-0.021633271,-0.003384653,0.361021489,0.211190909,0.407111228,0.310531437,0.240476578,0.370563447,-0.117847325,0.316815848,0.089207373,0.077485488
964,-0.138801262,-0.197317809,-0.186653987,-0.154093042,-0.003498685,-0.224576741,0.375997216,0.186639607,0.317084551,0.301697075,0.305394202,0.423733503,-0.150823588,0.318424359,0.078415445,0.080278581
965,-0.148408115,-0.255436331,-0.222459346,-0.069553718,-0.087079614,-0.071584061,0.37751615,0.288634866,0.357786596,0.279860765,0.252884805,0.433250636,-0.142420198,0.331655636,0.08075225,0.069059246
966,-0.136530399,-0.259647161,-0.25367707,-0.124105394,0.081190757,-0.093328565,0.399108052,0.248193428,0.505555391,0.333137214,0.480661809,0.345511049,-0.131016305,0.385361157,0.124997543,0.096796903
967,-0.130726188,-0.379870713,-0.193181753,-0.129558071,-0.016132999,0.075872548,0.386921495,0.284569502,0.333056182,0.344299734,0.214571863,0.314522654,-0.128932863,0.312990238,0.156057936,0.058898252
968,-0.133601218,-0.373624235,-0.221453458,-0.130755037,-0.101660132,-0.017440025,0.432323128,0.317367584,0.208904639,0.360429019,0.153464124,0.392203957,-0.163089018,0.310782075,0.122174989,0.108662678
969,-0.142750338,-0.116536051,-0.188980475,-0.15994449,-0.092908785,-0.044701163,0.423688084,0.155363828,0.26485154,0.332278639,0.209804565,0.330089092,-0.12430355,0.286012625,0.051334531,0.096293696
970,-0.144410923,-0.231625676,-0.17936112,-0.169309571,-0.111107498,-0.004516736,0.416455716,0.261818588,0.471067667,0.327069461,0.258669555,0.282556236,-0.140055254,0.336272871,0.077477148,0.088470131
971,-0.127616107,0,-0.144987226,-0.181870222,-0.123771489,-0.042387236,0.398139715,0,0.466959238,0.311200559,0.268140823,0.27157715,-0.103438713,0.286002914,0.068268,0.160174654
972,-0.122552738,-0.082312346,-0.189689651,-0.149819568,-0.082307056,-0.086804762,0.423648655,0.382998616,0.108772099,0.329910159,0.140709832,0.295294195,-0.118914354,0.280222259,0.04401895,0.128599406
973,-0.128324464,-0.151554525,-0.197469369,-0.133732647,-0.134728953,-0.080458894,0.423746824,0.186456993,0.134473473,0.33370465,0.116420269,0.224502236,-0.137711475,0.236550741,0.037824163,0.119989087
974,-0.137503162,-0.01301093,-0.235559911,-0.138251454,-0.091851473,-0.071052849,0.423961848,0.121684268,0.300855994,0.331025124,0.054881543,0.281660378,-0.114538297,0.252344859,0.07543131,0.137782188
975,-0.109514564,-0.308986753,-0.163150489,-0.129642457,-0.002113651,-0.162062734,0.39982146,0.236101463,0.413504213,0.362515241,0.246024176,0.460039318,-0.145911775,0.353000979,0.099417125,0.092206355
976,-0.126865759,-0.366057634,-0.218759835,-0.125349298,-0.051817674,-0.353258938,0.456935942,0.232176185,0.37877053,0.357421875,0.202560991,0.458024055,-0.20701819,0.347648263,0.129614187,0.109155713
977,-0.134007275,-0.455242664,-0.185267076,-0.137978166,-0.088317409,-0.235964596,0.412951648,0.457014084,0.325617313,0.349783838,0.32904917,0.35676682,-0.206129531,0.371863812,0.131991402,0.052203555
978,-0.131653026,-0.420178056,-0.260091633,-0.125770763,-0.070149288,0.002632666,0.452014565,0.401590616,0.510751963,0.285865843,0.320837259,0.339340359,-0.167535017,0.385066768,0.15090926,0.085567483
979,-0.134514868,-0.336348563,-0.272585213,-0.168464303,-0.062067609,-0.130115926,0.412098169,0.443401664,0.477092922,0.274817646,0.286330462,0.318949252,-0.18401608,0.368781686,0.101507202,0.086355659
980,-0.133412674,-0.439911574,-0.232953697,-0.116627246,-0.114305511,-0.048488315,0.416505367,0.36075294,0.348321855,0.301175922,0.185780555,0.324317366,-0.180949836,0.322809001,0.140107303,0.077610202
981,-0.132534921,-0.342595249,-0.297377616,-0.143459231,-0.099050701,-0.091301098,0.379519731,0.395988762,0.32585144,0.302297145,0.218763307,0.281971395,-0.184386469,0.31739863,0.107803264,0.065297719
982,-0.113007963,-0.154490128,-0.263388962,-0.138428003,-0.118955955,-0.041248862,0.390274465,0.26442188,0.276637554,0.315445483,0.21357429,0.346298277,-0.138253312,0.301108658,0.072583985,0.062936806
983,-0.118220359,-0.127868667,-0.371886343,-0.133352593,-0.176433846,-0.126134858,0.391637117,0.368788123,0.405858845,0.298392892,0.189020157,0.282554716,-0.175649444,0.322708642,0.098317197,0.082297769
984,-0.127812132,-0.284512699,-0.258735776,-0.127190635,-0.126434132,-0.019956362,0.414027065,0.295605391,0.352068126,0.31781733,0.05575493,0.44140622,-0.157440289,0.312779844,0.098045147,0.137638264
985,-0.119431064,-0.221408069,-0.205022708,-0.140458152,-0.01909047,-0.073893219,0.417826504,0.266999006,0.311312973,0.322119713,0.235199139,0.356469184,-0.129883947,0.318321087,0.077011338,0.06475085
986,-0.123617649,-0.247296453,-0.192483544,-0.1487277,0.013011843,-0.119754553,0.401776493,0.230796218,0.339123845,0.303275287,0.282645285,0.261651456,-0.136478009,0.303211431,0.08758959,0.060661253
987,-0.120374277,-0.285071701,-0.228374422,-0.140179008,-0.001803663,-0.180462301,0.396467686,0.315958798,0.404952526,0.303195804,0.219136745,0.258108497,-0.159377562,0.316303343,0.097697005,0.073871393
988,-0.154941022,-0.035729308,-0.237376839,-0.136250615,-0.031545926,-0.132719874,0.391487986,0.338587344,0.30674696,0.291055202,0.257510245,0.290566564,-0.121427264,0.31265905,0.077894191,0.046727776
989,-0.128284082,-0.530156016,-0.380554408,-0.14054811,0.028332204,0.049222477,0.432567775,0.254937261,0.420766324,0.312713087,0.271136284,0.34094128,-0.183664656,0.338843669,0.229315053,0.074575213
990,-0.10779281,-0.088972196,-0.201468349,-0.14334102,-0.073508546,-0.258261323,0.377124399,0.254446685,0.391562909,0.317126602,0.223111108,0.406019449,-0.145557374,0.328231859,0.071627101,0.076249803
991,-0.107839495,-0.321380526,-0.298200309,-0.12381348,-0.060314659,-0.169391796,0.385258019,0.216778755,0.387423575,0.308445275,0.234180272,0.376377881,-0.180156711,0.318077296,0.106546513,0.077606694
992,-0.11947526,-0.405218691,-0.419205338,-0.148267984,-0.049797762,-0.024600785,0.400353491,0.312659204,0.453434855,0.295363665,0.190934867,0.346875876,-0.194427637,0.333270326,0.174622688,0.090824988
993,-0.132440627,-0.498792022,-0.24607712,0.099708721,-0.043828573,-0.08105956,0.395835638,0.307118386,0.467563123,0.236328259,0.287966073,0.374783993,-0.150414864,0.344932579,0.204730842,0.083654615
994,-0.125821397,-0.427550852,-0.219820619,-0.045569349,-0.034169946,-0.068947867,0.389073372,0.400315732,0.331386954,0.382846206,0.269481033,0.348054409,-0.153646672,0.353526284,0.150536388,0.048777456
995,-0.139400601,-0.47297278,-0.165466413,-0.112389401,-0.041426022,-0.096898794,0.405037493,0.312237471,0.342367649,0.328135312,0.246277615,0.362949312,-0.171425669,0.332834142,0.153578138,0.053196747
996,-0.147611693,-0.530250669,-0.184141725,-0.076948538,-0.030719776,0.012425793,0.375356495,0.332920551,0.339941084,0.357678354,0.228757724,0.353605509,-0.159541101,0.33137662,0.195531155,0.052395621
997,-0.133034348,-0.280986518,-0.17828244,-0.05457389,-0.007196121,-0.121192321,0.373881161,0.371586323,0.336487532,0.363456488,0.245384753,0.430557549,-0.12921094,0.353558968,0.095896882,0.061250003
998,-0.119545728,-0.187440559,-0.224243343,-0.045167442,-0.024147067,-0.118174836,0.405906498,0.288772523,0.31117174,0.347060561,0.248207822,0.215028554,-0.119786496,0.302691283,0.077724982,0.068616128
999,-0.123212323,-0.187136576,-0.24050191,-0.047520969,-0.084149167,-0.039608624,0.422056735,0.394517154,0.359980106,0.334803253,0.298688203,0.482496917,-0.120354928,0.382090395,0.080048559,0.065595833
1000,-0.133878395,-0.161541566,-0.38322413,-0.070644125,-0.05496512,-0.381847411,0.355758905,0.244087011,0.501955748,0.315308541,0.24379234,0.30297488,-0.197683458,0.327312904,0.148476625,0.095862376
1001,-0.126811147,-0.234215796,-0.474235266,-0.079581976,-0.004572224,-0.44654429,0.35148403,0.290469944,0.452393293,0.230488047,0.141049191,0.441602468,-0.227660117,0.317914496,0.195252872,0.121809768
1002,-0.122654811,-0.394543827,-0.157643855,-0.169309378,-0.044590961,-0.327828586,0.360618263,0.357235879,0.268543482,0.261192441,0.134313554,0.477913797,-0.202761903,0.309969569,0.131918069,0.116580464
1003,-0.124639452,-0.309463292,-0.337745816,-0.050365817,-0.056936521,-0.220458925,0.35945189,0.261954218,0.368771195,0.256624401,0.180046603,0.583763957,-0.183268304,0.335102044,0.125085372,0.140791199
1004,-0.126851946,-0.180185705,-0.356841862,-0.077491164,-0.064696774,-0.274987429,0.356999695,0.198267177,0.432300389,0.389820307,0.196311012,0.514606118,-0.180175813,0.348050783,0.115691932,0.128158916
1005,-0.119791463,-0.269613653,-0.295668781,-0.03017294,-0.066770181,-0.171455994,0.363049358,0.261124343,0.364168674,0.219982028,0.208175868,0.384519488,-0.158912169,0.30016996,0.107432678,0.079475876
1006,-0.116755277,-0.18876709,-0.195453584,-0.08757551,-0.057327885,-0.188750699,0.364186853,0.250384808,0.298200071,0.207186148,0.180838913,0.339514792,-0.139105008,0.273385264,0.059914066,0.073088971
1007,-0.124326438,-0.27357471,-0.255493164,0.026991017,-0.050362829,-0.168443397,0.354513407,0.202966541,0.274320215,0.294512838,0.265488267,0.423990935,-0.140868254,0.302632034,0.116749185,0.076941549
1008,-0.127176449,-0.242361337,-0.188989282,-0.046847131,-0.05500726,-0.265463293,0.353798479,0.288334668,0.344591439,0.208555579,0.222818971,0.246488899,-0.154307459,0.277431339,0.093226903,0.061879104
1009,-0.133275583,-0.255004615,-0.185960174,-0.09040828,-0.018968053,-0.231070817,0.355173349,0.316811144,0.319422662,0.279161692,0.211954027,0.426940382,-0.15244792,0.318243876,0.089281439,0.072120882
1010,-0.140133604,-0.23537761,-0.158544019,-0.07021749,-0.066854462,0.078776956,0.344565034,0.153477326,0.287358433,0.178493053,0.251035661,0.244494885,-0.098725038,0.243237399,0.107053517,0.070035777
1011,-0.145578638,-0.1726899,-0.162800312,-0.091971904,-0.073778838,-0.221594244,0.367550403,0.311605155,0.389699548,0.168090999,0.256341398,0.323861629,-0.144735639,0.302858189,0.054469456,0.08070956
1012,-0.138912916,-0.175223172,-0.179510832,-0.008556239,-0.014226642,0.070330754,0.40020144,0.315810204,0.310631186,0.292036623,0.320406288,0.360937685,-0.074349841,0.333337238,0.104190907,0.039820392
1013,-0.137405902,-0.203566864,-0.161319301,-0.08987017,-0.024103943,0.011592148,0.405061811,0.306837529,0.3722004,0.277323693,0.169380888,0.356281459,-0.100779005,0.314514297,0.082701082,0.084589379
1014,-0.149667025,-0.37238574,-0.334000826,-0.070827603,-0.049026478,-0.112413719,0.4133102,0.352163941,0.576016605,0.323281616,0.251108348,0.308632761,-0.181386899,0.370752245,0.138041774,0.113769165
1015,-0.153991461,-0.324569225,-0.368430376,-0.030927312,-0.063505903,-0.04945318,0.391095966,0.24451822,0.435266107,0.476118684,0.314102441,0.369614154,-0.165146243,0.371785929,0.14737362,0.083447116
1016,-0.154662952,-0.37985456,-0.20551765,-0.015139833,-0.000451691,-0.002971284,0.388783008,0.145648286,0.389046311,0.50144434,0.292018116,0.319135249,-0.126432995,0.339345885,0.151508451,0.119463147
1017,-0.157349542,-0.357151479,-0.217251599,0.068638444,0.005101297,-0.16957435,0.385265738,0.316496611,0.463747263,0.370116115,0.242290035,0.328720272,-0.137931205,0.351106006,0.15417972,0.074506605
1018,-0.163837299,-0.39097935,-0.18231751,0.108205646,-0.02707145,-0.036892962,0.318568677,0.257547617,0.365365297,0.384638697,0.261506528,0.292773724,-0.115482154,0.31340009,0.171308398,0.052990421
1019,-0.135796249,-0.118648231,-0.121859133,-0.010308959,0.013373014,-0.175668776,0.390664548,0.276190758,0.432055205,0.302212566,0.30824554,0.350991726,-0.091484722,0.343393391,0.075227092,0.059330666
1020,-0.135219246,-0.218012154,-0.179209292,-0.034350444,-0.060321297,-0.329841435,0.395111084,0.179453194,0.310196638,0.269072652,0.298314393,0.438034236,-0.159492311,0.315030366,0.108551107,0.092020588
1021,-0.136002854,-0.274741054,-0.212465018,0.009046033,0.011614442,-0.217718482,0.403180063,0.198933497,0.327301204,0.29008022,0.300064504,0.426248491,-0.136711156,0.32430133,0.122146822,0.082582903
1022,-0.118857712,-0.183753759,-0.244363904,0.00964772,0.009889651,-0.435120642,0.38404876,0.322352499,0.309161186,0.312898129,0.33624658,0.335660219,-0.160426441,0.333394562,0.168942189,0.027233811
1023,-0.142196134,-0.336283833,-0.157531813,-0.005156092,-0.059973512,-0.211742491,0.328978807,0.40096876,0.347471088,0.383400023,0.269437969,0.280056566,-0.152147313,0.335052202,0.116351442,0.053297968
1024,-0.155090675,-0.393904388,-0.099112779,-0.145137742,-0.066984072,-0.306786805,0.367933422,0.291543156,0.416929275,0.301219672,0.273583591,0.344637215,-0.194502744,0.332641055,0.127843027,0.054144414
